aar_id,title,gsu_analysis_title,date,anl_id,code,country,area,overall_phase,p3_plus_population,p3_plus_population_percentage,analysis_date,fanalysis_date,current_from_date,current_thru_date,projected_from_date,projected_thru_date,second_projected_from_date,second_projected_thru_date,current_period_dates,projected_period_dates,second_projected_period_dates,analysis_period,estimated_population_current,estimated_population_projected,estimated_population_second_projected,group_name,aag_id,condition,period,census_population,view_level,phase1_C_population,phase1_C_percentage,phase6_C_population,phase6_C_percentage,overall_phase_C,phase2_C_population,phase2_C_percentage,phase3_C_population,phase3_C_percentage,phase4_C_population,phase4_C_percentage,phase5_C_population,phase5_C_percentage,phase3_P_population,phase3_P_percentage,phase6_P_population,phase6_P_percentage,overall_phase_P,phase2_P_population,phase2_P_percentage,phase5_P_population,phase5_P_percentage,phase4_P_population,phase4_P_percentage,phase1_P_population,phase1_P_percentage,phase3_A_population,phase3_A_percentage,phase6_A_population,phase6_A_percentage,overall_phase_A,phase1_A_population,phase1_A_percentage,phase2_A_population,phase2_A_percentage,phase4_A_population,phase4_A_percentage,phase5_A_population,phase5_A_percentage
19976962,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Lere,2,35726,0.07,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,510373,510373,0,Kaduna,19975888,A,C,212102250,area,357261,0.7,35726,0.07,2,117386,0.23,35726,0.07,0,0,0,0,51037,0.1,51037,0.1,2,153112,0.3,0,0,0,0,306224,0.6,,,,,,,,,,,,,
19976965,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Logo,1,10323,0.04,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,258079,258079,0,Benue,19975576,A,C,212102250,area,216786,0.84,10323,0.04,1,30969,0.12,10323,0.04,0,0,0,0,12904,0.05,12904,0.05,1,33550,0.13,0,0,0,0,211625,0.82,,,,,,,,,,,,,
19976971,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Machina,2,19661,0.16,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,109220,109220,0,Yobe,19975800,A,C,212102250,area,45873,0.42,19661,0.16,2,43688,0.4,17475,0.16,2184,0,2,0,32766,0.3,38229,0.35,3,49149,0.45,2,0,5461,0.05,21844,0.2,,,,,,,,,,,,,
19976974,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Madagali,3,46880,0.22,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,211521,211521,0,Adamawa,19976028,A,C,212102250,area,95910,0.45,46880,0.22,3,68732,0.32,40054,0.19,6826,0.03,0,0,57431,0.27,66077,0.31,3,88814,0.42,0,0,8646,0.04,56631,0.27,,,,,,,,,,,,,
19976977,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Madobi,2,10939,0.05,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,218784,218784,0,Kano,19975637,A,C,212102250,area,159713,0.73,10939,0.05,2,48133,0.22,10939,0.05,0,0,0,0,19691,0.09,19691,0.09,2,76575,0.35,0,0,0,0,122519,0.56,,,,,,,,,,,,,
19976980,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mafa,3,31934,0.23,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,138138,138138,0,Borno,19975527,A,C,212102250,area,56133,0.41,31934,0.23,3,50071,0.36,27793,0.2,4141,0.03,0,0,37980,0.27,40564,0.29,3,54394,0.39,0,0,2584,0.02,43180,0.31,,,,,,,,,,,,,
19976983,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Magama,2,34782,0.12,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,289854,289854,0,Niger,19975597,A,C,212102250,area,153623,0.53,34782,0.12,2,101449,0.35,34782,0.12,0,0,0,0,37681,0.13,37681,0.13,2,124637,0.43,0,0,0,0,127536,0.44,,,,,,,,,,,,,
19976986,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Magumeri,3,178808,0.45,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,396368,396368,0,Borno,19975527,A,C,212102250,area,101733,0.26,178808,0.45,3,115826,0.29,118910,0.3,59898,0.15,0,0,152821,0.39,249715,0.63,4,118467,0.3,0,0,96894,0.24,28185,0.07,,,,,,,,,,,,,
19976989,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mai'adua,2,12285,0.04,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,307132,307132,0,Katsina,19975810,A,P,212102250,area,254920,0.83,6143,0.02,1,46070,0.15,6143,0.02,0,0,0,0,12285,0.04,12285,0.04,2,52212,0.17,0,0,0,0,242634,0.79,,,,,,,,,,,,,
19976992,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Maiduguri,2,139286,0.15,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,928570,928570,0,Borno,19975527,A,C,212102250,area,464285,0.5,139286,0.15,2,325000,0.35,139286,0.15,0,0,0,0,278571,0.3,325000,0.35,3,371428,0.4,0,0,46429,0.05,232143,0.25,,,,,,,,,,,,,
19976995,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Maigatari,1,13698,0.05,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,273957,273957,0,Jigawa,19975775,A,C,212102250,area,221905,0.81,13698,0.05,1,38354,0.14,13698,0.05,0,0,0,0,16437,0.06,16437,0.06,1,38354,0.14,0,0,0,0,219166,0.8,,,,,,,,,,,,,
19976998,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Maiha,2,25867,0.15,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,172444,172444,0,Adamawa,19976028,A,C,212102250,area,68978,0.4,25867,0.15,2,77600,0.45,25867,0.15,0,0,0,0,31040,0.18,31040,0.18,2,86222,0.5,0,0,0,0,55182,0.32,,,,,,,,,,,,,
19977001,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Maiyama,2,7871,0.03,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,262372,262372,0,Kebbi,19975687,A,C,212102250,area,207274,0.79,7871,0.03,2,47227,0.18,7871,0.03,0,0,0,0,15742,0.06,15742,0.06,2,41980,0.16,0,0,0,0,204650,0.78,,,,,,,,,,,,,
19977004,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Makoda,1,3497,0.01,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,349734,349734,0,Kano,19975637,A,C,212102250,area,297274,0.85,3497,0.01,1,48963,0.14,3497,0.01,0,0,0,0,6995,0.02,6995,0.02,1,59455,0.17,0,0,0,0,283285,0.81,,,,,,,,,,,,,
19977007,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Makurdi,1,13715,0.03,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,457162,457162,0,Benue,19975576,A,C,212102250,area,384016,0.84,13715,0.03,1,59431,0.13,13715,0.03,0,0,0,0,18286,0.04,18286,0.04,1,64003,0.14,0,0,0,0,374873,0.82,,,,,,,,,,,,,
19977010,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Malam-maduri,2,22948,0.09,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,254978,254978,0,Jigawa,19975775,A,C,212102250,area,196333,0.77,22948,0.09,2,35697,0.14,22948,0.09,0,0,0,0,28048,0.11,28048,0.11,2,38247,0.15,0,0,0,0,188684,0.74,,,,,,,,,,,,,
19977013,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Malumfashi,2,27835,0.1,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,278353,278353,0,Katsina,19975810,A,C,212102250,area,139177,0.5,27835,0.1,2,111341,0.4,27835,0.1,0,0,0,0,38969,0.14,38969,0.14,2,125259,0.45,0,0,0,0,114125,0.41,,,,,,,,,,,,,
19977016,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mangu,1,8907,0.02,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,445374,445374,0,Plateau,19975826,A,C,212102250,area,374114,0.84,8907,0.02,1,62352,0.14,8907,0.02,0,0,0,0,17815,0.04,17815,0.04,1,66806,0.15,0,0,0,0,360753,0.81,,,,,,,,,,,,,
19977019,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mani,1,5366,0.02,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,268323,268323,0,Katsina,19975810,A,C,212102250,area,222708,0.83,5366,0.02,1,40248,0.15,5366,0.02,0,0,0,0,10733,0.04,10733,0.04,2,45615,0.17,0,0,0,0,211975,0.79,,,,,,,,,,,,,
19977025,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mariga,2,38257,0.12,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,318812,318812,0,Niger,19975597,A,C,212102250,area,168971,0.53,38257,0.12,2,111584,0.35,38257,0.12,0,0,0,0,41446,0.13,41446,0.13,2,137089,0.43,0,0,0,0,140277,0.44,,,,,,,,,,,,,
19977028,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Markafi,2,15413,0.07,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,220190,220190,0,Kaduna,19975888,A,C,212102250,area,154133,0.7,15413,0.07,2,50644,0.23,15413,0.07,0,0,0,0,22019,0.1,22019,0.1,2,66057,0.3,0,0,0,0,132114,0.6,,,,,,,,,,,,,
19977031,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Marte,4,18212,0.75,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,24282,24282,0,Borno,19975527,A,C,212102250,area,0,0,18212,0.75,4,6071,0.25,10927,0.45,7285,0.3,0,0,10927,0.45,19426,0.8,4,4856,0.2,0,0,8499,0.35,0,0,,,,,,,,,,,,,
19977037,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mashegu,2,41247,0.12,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,343722,343722,0,Niger,19975597,A,C,212102250,area,182173,0.53,41247,0.12,2,120303,0.35,41247,0.12,0,0,0,0,44684,0.13,44684,0.13,2,147800,0.43,0,0,0,0,151238,0.44,,,,,,,,,,,,,
19977040,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mashi,1,5207,0.02,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,260362,260362,0,Katsina,19975810,A,C,212102250,area,216100,0.83,5207,0.02,1,39054,0.15,5207,0.02,0,0,0,0,10414,0.04,10414,0.04,2,44262,0.17,0,0,0,0,205686,0.79,,,,,,,,,,,,,
19977043,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Matazuu,2,17322,0.1,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,173221,173221,0,Katsina,19975810,A,C,212102250,area,86610,0.5,17322,0.1,2,69288,0.4,17322,0.1,0,0,0,0,24251,0.14,24251,0.14,2,77949,0.45,0,0,0,0,71020,0.41,,,,,,,,,,,,,
19977046,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mayo-belwa,2,35875,0.15,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,239164,239164,0,Adamawa,19976028,A,C,212102250,area,95666,0.4,35875,0.15,2,107624,0.45,35875,0.15,0,0,0,0,59791,0.25,59791,0.25,3,119582,0.5,0,0,0,0,59791,0.25,,,,,,,,,,,,,
19977055,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Michika,2,41306,0.17,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,242975,242975,0,Adamawa,19976028,A,C,212102250,area,128777,0.53,41306,0.17,2,72893,0.3,41306,0.17,0,0,0,0,60744,0.25,60744,0.25,3,97190,0.4,0,0,0,0,85041,0.35,,,,,,,,,,,,,
19977058,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Miga,1,7914,0.04,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,197860,197860,0,Jigawa,19975775,A,C,212102250,area,164224,0.83,7914,0.04,1,25722,0.13,7914,0.04,0,0,0,0,9893,0.05,9893,0.05,1,27700,0.14,0,0,0,0,160267,0.81,,,,,,,,,,,,,
19977061,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mikang,1,2857,0.02,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,142848,142848,0,Plateau,19975826,A,C,212102250,area,121421,0.85,2857,0.02,1,18570,0.13,2857,0.02,0,0,0,0,5714,0.04,5714,0.04,1,19999,0.14,0,0,0,0,117135,0.82,,,,,,,,,,,,,
19977064,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Minjibir,2,17448,0.05,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,348967,348967,0,Kano,19975637,A,C,212102250,area,254746,0.73,17448,0.05,2,76773,0.22,17448,0.05,0,0,0,0,31407,0.09,31407,0.09,2,122138,0.35,0,0,0,0,195421,0.56,,,,,,,,,,,,,
19977067,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Misau,1,16831,0.04,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,420772,420772,0,Bauchi,19975694,A,C,212102250,area,345033,0.82,16831,0.04,1,58908,0.14,16831,0.04,0,0,0,0,63116,0.15,63116,0.15,2,189347,0.45,0,0,0,0,168309,0.4,,,,,,,,,,,,,
19977076,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mobbar,4,170174,0.57,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,298601,298601,0,Borno,19975527,A,C,212102250,area,44790,0.15,170174,0.57,4,83637,0.28,107410,0.36,62764,0.21,0,0,122340,0.41,208355,0.7,4,71751,0.24,0,0,86015,0.29,18496,0.06,,,,,,,,,,,,,
19977079,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mokwa,2,65398,0.17,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,384697,384697,0,Niger,19975597,A,C,212102250,area,176961,0.46,65398,0.17,2,142338,0.37,65398,0.17,0,0,0,0,69245,0.18,69245,0.18,2,153879,0.4,0,0,0,0,161573,0.42,,,,,,,,,,,,,
19977082,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Monguno,3,60278,0.27,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,229405,229405,0,Borno,19975527,A,C,212102250,area,89422,0.39,60278,0.27,3,79707,0.35,51991,0.23,8287,0.04,0,0,59692,0.26,72684,0.32,3,101477,0.44,0,0,12992,0.06,55245,0.24,,,,,,,,,,,,,
19977091,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mubi north,1,11857,0.05,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,237148,237148,0,Adamawa,19976028,A,C,212102250,area,194461,0.82,11857,0.05,1,30829,0.13,11857,0.05,0,0,0,0,16600,0.07,16600,0.07,2,47430,0.2,0,0,0,0,173118,0.73,,,,,,,,,,,,,
19977094,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Mubi south,1,10170,0.05,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,203404,203404,0,Adamawa,19976028,A,C,212102250,area,164757,0.81,10170,0.05,1,28477,0.14,10170,0.05,0,0,0,0,12204,0.06,12204,0.06,2,52885,0.26,0,0,0,0,138315,0.68,,,,,,,,,,,,,
19977097,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Musawa,2,25874,0.1,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,258743,258743,0,Katsina,19975810,A,C,212102250,area,129371,0.5,25874,0.1,2,103497,0.4,25874,0.1,0,0,0,0,36224,0.14,36224,0.14,2,116434,0.45,0,0,0,0,106084,0.41,,,,,,,,,,,,,
19977103,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Muya,2,18178,0.11,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,165253,165253,0,Niger,19975597,A,C,212102250,area,84279,0.51,18178,0.11,2,62796,0.38,18178,0.11,0,0,0,0,19830,0.12,19830,0.12,2,66101,0.4,0,0,0,0,79321,0.48,,,,,,,,,,,,,
19977106,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Nafada,1,4162,0.02,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,208112,208112,0,Gombe,19975647,A,C,212102250,area,170652,0.82,4162,0.02,1,33298,0.16,4162,0.02,0,0,0,0,6243,0.03,6243,0.03,2,39541,0.19,0,0,0,0,162327,0.78,,,,,,,,,,,,,
19977109,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Nangere,2,43880,0.15,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,243759,243759,0,Yobe,19975800,A,C,212102250,area,126755,0.52,43880,0.15,2,73128,0.3,36564,0.15,7313,0,3,0,60940,0.25,73131,0.3,3,109692,0.45,3,0,12188,0.05,60940,0.25,,,,,,,,,,,,,
19977112,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Nasarawa,2,47385,0.05,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,947710,947710,0,Kano,19975637,A,C,212102250,area,691828,0.73,47385,0.05,2,208496,0.22,47385,0.05,0,0,0,0,85294,0.09,85294,0.09,2,331698,0.35,0,0,0,0,530717,0.56,,,,,,,,,,,,,
19977130,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Ngala,3,33545,0.25,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,134182,134182,0,Borno,19975527,A,C,212102250,area,46964,0.35,33545,0.25,3,53673,0.4,29520,0.22,4025,0.03,0,0,40254,0.3,46963,0.35,3,60382,0.45,0,0,6709,0.05,26836,0.2,,,,,,,,,,,,,
19977133,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Nganzai,3,81390,0.38,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,209844,209844,0,Borno,19975527,A,C,212102250,area,60795,0.29,81390,0.38,3,67660,0.32,55207,0.26,26183,0.12,0,0,68739,0.33,102374,0.49,3,69473,0.33,0,0,33635,0.16,37997,0.18,,,,,,,,,,,,,
19977136,Cadre Harmonisé Analysis October 2020,CH Food and Nutrition Insecurity Situation October - December 2020 and projections for June – August 2021,"Dec 04, 2020",19975524,NG,Nigeria,Ngaski,2,11425,0.06,Oct 2020,20201026,Oct 2020,Dec 2020,Jun 2021,Aug 2021,,,Oct 2020 - Dec 2020,Jun 2021 - Aug 2021,"",Jun 2021 - Aug 2021,190412,190412,0,Kebbi,19975687,A,C,212102250,area,148521,0.78,11425,0.06,2,30466,0.16,11425,0.06,0,0,0,0,13329,0.07,13329,0.07,2,32370,0.17,0,0,0,0,144713,0.76,,,,,,,,,,,,,
